,x,y,z,value,token
7991,-0.28198242,0.068603516,-0.124938965,0.003435135,2 -> 0
7992,-0.28442383,0.0463562,-0.12609863,0.0034332275,1 -> N
7993,-0.2841797,0.027893066,-0.096069336,0.0034313202,1 -> 0
7994,-0.28173828,0.05419922,-0.13220215,0.0034294128,"2 -> ,"
7995,-0.28100586,0.05508423,-0.32641602,0.0034294128,4 -> 9
7996,-0.28442383,-0.03970337,-0.06011963,0.0034275055, one ->  of
7997,-0.28442383,-0.022994995,-0.043640137,0.0034275055,One ->  of
7998,-0.28271484,0.073791504,-0.13317871,0.0034275055,2 -> 0
7999,-0.28100586,0.05633545,-0.18359375,0.0034255981,2 -> 4
8000,-0.2841797,0.033294678,-0.13903809,0.0034217834,1 -> 2
8001,-0.2841797,0.0049476624,-0.07885742,0.003419876,1 -> 9
8002,-0.2841797,0.0049476624,-0.07885742,0.003419876,1 -> 9
8003,-0.2841797,0.0049476624,-0.07885742,0.003419876,1 -> 9
8004,-0.2841797,0.0049476624,-0.07885742,0.003419876,1 -> 9
8005,-0.2841797,0.0049476624,-0.07885742,0.003419876,1 -> 9
8006,-0.28222656,0.0657959,-0.08782959,0.003419876,2 -> 0
8007,-0.2841797,-0.026107788,-0.12420654,0.003419876, one ->  year
8008,-0.2841797,-0.01461792,-0.05807495,0.0034179688,One ->  of
8009,-0.28051758,0.28295898,-0.050354004,0.0034179688,1 -> 9
8010,-0.2841797,-0.01991272,-0.03149414,0.0034179688,One ->  of
8011,-0.28173828,0.032928467,-0.12561035,0.0034160614,7 -> 0
8012,-0.28149414,0.0637207,-0.09338379,0.0034160614,2 -> 0
8013,-0.28198242,0.055755615,-0.1340332,0.0034160614,2 -> 0
8014,-0.2841797,-0.03161621,-0.0287323,0.0034160614, One ->  of
8015,-0.2841797,-0.027160645,-0.034057617,0.0034160614,one -> -term
8016,-0.28051758,0.22729492,0.06359863,0.0034160614,2 -> 0
8017,-0.27905273,0.04498291,-0.35595703,0.0034160614,3 -> 0
8018,-0.28173828,0.19042969,0.029418945,0.003414154,2 -> 0
8019,-0.28393555,-0.0043792725,-0.10253906,0.0034122467,1 -> 2
8020,-0.28393555,0.013404846,-0.11407471,0.0034122467,1 -> N
8021,-0.2836914,0.016601562,-0.043762207,0.0034122467,1 -> 8
8022,-0.28393555,0.007118225,-0.022857666,0.003408432,1 ->  is
8023,-0.28051758,0.056610107,-0.19580078,0.0034065247,2 -> 0
8024,-0.28173828,0.0579834,-0.20263672,0.0034065247,2 -> 0
8025,-0.28076172,0.052093506,-0.022155762,0.0034046173,2 -> 0
8026,-0.28149414,0.059448242,-0.11315918,0.0034046173,2 -> 0
8027,-0.28027344,0.0491333,-0.11407471,0.00340271,3 -> 0
8028,-0.28100586,0.22314453,0.045166016,0.00340271,2 -> 0
8029,-0.2836914,-0.00819397,-0.17822266,0.00340271, one ->  degree
8030,-0.27978516,0.05621338,-0.064575195,0.0034008026,2 -> 3
8031,-0.28173828,0.055511475,-0.034088135,0.0034008026,2 -> 0
8032,-0.2836914,-0.017990112,0.006816864,0.0033950806, one ->  of
8033,-0.2836914,-0.031799316,-0.025222778,0.0033931732, one ->  of
8034,-0.28100586,0.22094727,0.009338379,0.0033931732,2 -> 0
8035,-0.28076172,0.064941406,-0.03652954,0.0033931732,2 -> 0
8036,-0.28051758,0.23828125,0.03857422,0.0033912659,2 -> 0
8037,-0.28100586,0.063964844,-0.0039482117,0.0033912659,2 -> 0
8038,-0.27978516,0.062286377,-0.021270752,0.0033912659,2 -> 0
8039,-0.28100586,0.18347168,0.06793213,0.0033893585,2 -> 0
8040,-0.28344727,0.030517578,-0.11828613,0.0033893585,1 -> .
8041,-0.2800293,0.06060791,-0.08337402,0.0033874512,3 -> 6
8042,-0.28051758,0.0519104,-0.1895752,0.0033855438,"2 -> ,"
8043,-0.28076172,0.18237305,0.018875122,0.0033855438,2 -> 0
8044,-0.28271484,0.033477783,-0.12573242,0.0033836365,1 -> 9
8045,-0.2800293,0.04824829,-0.12756348,0.0033836365,2 -> 0
8046,-0.27929688,0.03567505,-0.3479004,0.0033836365,4 -> 4
8047,-0.28100586,0.06640625,-0.19140625,0.0033817291,2 -> 7
8048,-0.2800293,0.23608398,-0.0087509155,0.0033817291,2 -> 0
8049,-0.28344727,-0.05227661,0.0005145073,0.0033798218, one ->  of
8050,-0.27929688,0.27563477,0.03451538,0.0033798218,2 -> 0
8051,-0.28125,0.17260742,0.079711914,0.0033779144,2 -> 0
8052,-0.28051758,0.0635376,-0.23071289,0.003376007,3 -> 0
8053,-0.28320312,0.016357422,-0.010612488,0.0033740997,1 ->  Ins
8054,-0.28295898,0.030059814,-0.10638428,0.0033721924,1 -> 1
8055,-0.2800293,0.042877197,-0.1862793,0.0033721924,3 -> 0
8056,-0.28320312,-0.026412964,-0.017547607,0.003370285, one ->  of
8057,-0.2783203,0.05331421,-0.35131836,0.003370285,5 -> 0
8058,-0.28125,0.0758667,-0.25390625,0.003370285,2 -> 0
8059,-0.2800293,0.059448242,-0.14404297,0.003370285,2 -> 0
8060,-0.28027344,0.05368042,-0.1998291,0.003370285,2 -> 5
8061,-0.28320312,-0.047698975,-0.10418701,0.003370285, One ->  BT
8062,-0.28051758,0.06604004,-0.06866455,0.0033664703,2 -> 0
8063,-0.2800293,0.05517578,-0.2166748,0.0033664703,2 -> 0
8064,-0.2800293,0.1772461,0.019332886,0.003364563,2 -> 0
8065,-0.2775879,0.2980957,-0.020980835,0.003364563,2 -> 5
8066,-0.28076172,0.06878662,-0.10803223,0.003364563,2 -> 0
8067,-0.28051758,0.036865234,-0.25610352,0.003364563,2 -> .
8068,-0.27978516,0.052124023,-0.10699463,0.0033626556,"4 -> ,"
8069,-0.28295898,-0.010383606,-0.05117798,0.0033607483,one ->  needs
8070,-0.28295898,-0.03366089,-0.0072021484,0.003358841, one ->  area
8071,-0.27978516,0.06640625,-0.09906006,0.003353119,2 -> 0
8072,-0.27856445,0.06237793,-0.35205078,0.0033512115,2 -> 5
8073,-0.2800293,0.07513428,-0.05593872,0.0033512115,2 -> 0
8074,-0.28271484,0.003211975,-0.0904541,0.0033512115,1 -> :
8075,-0.28051758,0.21362305,0.068481445,0.0033512115,2 -> 0
8076,-0.28198242,0.035491943,-0.15893555,0.0033493042,1 -> 8
8077,-0.2783203,0.28393555,0.044647217,0.0033493042,2 -> 0
8078,-0.27978516,0.06719971,-0.22094727,0.0033454895,4 -> 3
8079,-0.2800293,0.06970215,-0.08105469,0.0033435822,2 -> 0
8080,-0.2824707,0.04208374,-0.07965088,0.0033435822,1 -> 1
8081,-0.2788086,0.049468994,-0.17675781,0.0033416748,3 -> 0
8082,-0.27783203,0.05166626,-0.34838867,0.0033416748,3 -> 4
8083,-0.2800293,0.05593872,-0.171875,0.0033397675,2 -> 0
8084,-0.27978516,0.05657959,-0.19580078,0.00333786,2 -> 0
8085,-0.2800293,0.070007324,-0.10839844,0.00333786,2 -> 0
8086,-0.27978516,0.14929199,0.003856659,0.00333786,2 -> 0
8087,-0.2824707,-0.0063323975,-0.119384766,0.00333786,1 -> 0
8088,-0.27929688,0.060028076,-0.16491699,0.00333786,2 -> 0
8089,-0.2824707,-0.015701294,-0.08282471,0.0033359528,one ->  dose
8090,-0.2824707,-0.023849487,-0.06036377,0.0033359528,one ->  of
8091,-0.27929688,0.04611206,-0.103881836,0.0033359528,2 -> 9
8092,-0.27905273,0.20666504,-0.023605347,0.003332138,2 -> 0
8093,-0.28051758,0.06378174,-0.12402344,0.003332138,2 -> 0
8094,-0.28222656,0.028045654,-0.14916992,0.0033302307,1 -> 0
8095,-0.28222656,0.021957397,-0.018325806,0.0033283234,1 -> Ċ
8096,-0.28222656,-0.023880005,-0.13500977,0.0033283234, one ->  degree
8097,-0.27954102,0.06921387,-0.09320068,0.0033283234,2 -> 0
8098,-0.27978516,0.054229736,-0.15148926,0.003326416,3 -> 5
8099,-0.27856445,0.07702637,-0.016815186,0.0033226013,2 -> 0
8100,-0.2788086,0.08532715,-0.21191406,0.0033226013,3 -> 0
8101,-0.2800293,0.06536865,-0.15234375,0.0033226013,2 -> 5
8102,-0.27954102,0.035980225,-0.07763672,0.0033226013,2 -> 0
8103,-0.28198242,0.0024223328,-0.12561035,0.0033226013,1 -> 2
8104,-0.2800293,0.07531738,-0.103149414,0.0033226013,2 -> 0
8105,-0.27856445,0.042510986,-0.26171875,0.0033226013,3 -> 0
8106,-0.27807617,0.054840088,-0.3486328,0.003320694,6 -> 0
8107,-0.2800293,0.060272217,-0.19873047,0.0033187866,3 -> 2
8108,-0.27905273,0.23254395,0.00737381,0.0033187866,2 -> 0
8109,-0.27978516,0.057403564,-0.10949707,0.0033187866,2 -> 0
8110,-0.27929688,0.04611206,-0.1763916,0.0033187866,6 -> 5
8111,-0.27929688,0.044128418,-0.14807129,0.0033168793,"2 -> ,"
8112,-0.27807617,0.05657959,-0.31640625,0.0033168793,5 -> 0
8113,-0.27954102,0.05895996,-0.061340332,0.0033168793,2 -> 0
8114,-0.2788086,0.062164307,-0.0119018555,0.0033168793,2 -> 0
8115,-0.28198242,0.014160156,-0.08325195,0.003314972,"1 -> ,"
8116,-0.28198242,-0.02305603,-0.074523926,0.003314972, one ->  every
8117,-0.28198242,-0.0357666,-0.023040771,0.0033130646, one ->  side
8118,-0.27954102,0.10430908,-0.20776367,0.0033130646,2 -> 0
8119,-0.28173828,0.011749268,-0.09539795,0.0033130646,1 -> 5
8120,-0.2788086,0.23828125,0.048919678,0.0033054352,2 -> 0
8121,-0.2788086,0.2434082,0.034729004,0.0033054352,2 -> 0
8122,-0.28173828,0.014198303,-0.09454346,0.0033054352,1 -> Ċ
8123,-0.27929688,0.054534912,0.00084495544,0.0033054352,2 -> 0
8124,-0.28173828,-0.036346436,-0.04815674,0.0033035278, One ->  of
8125,-0.2783203,0.25048828,0.060516357,0.0033035278,2 -> 0
8126,-0.2783203,0.04257202,-0.008239746,0.0033035278,2 -> 0
8127,-0.27612305,0.29370117,-0.010726929,0.0033016205,2 -> 0
8128,-0.27929688,0.06951904,-0.026779175,0.0033016205,2 -> 0
8129,-0.28149414,-0.02029419,-0.14025879,0.0033016205,1 -> 2
8130,-0.27905273,0.07330322,-0.08831787,0.0032958984,2 -> 0
8131,-0.28100586,0.02142334,-0.10614014,0.003293991,1 -> 9
8132,-0.27856445,0.05102539,-0.15344238,0.0032920837,2 -> 0
8133,-0.2783203,0.04574585,-0.12200928,0.0032920837,2 -> 0
8134,-0.27856445,0.051818848,-0.13061523,0.0032920837,2 -> 0
8135,-0.27856445,0.23400879,0.031433105,0.0032920837,2 -> 0
8136,-0.27929688,0.04650879,-0.15539551,0.0032920837,2 -> 0
8137,-0.28149414,-0.032165527,-0.074645996,0.0032901764, one ->  of
8138,-0.28125,0.03363037,-0.04067993,0.0032901764,1 -> 4
8139,-0.27929688,0.07910156,0.025299072,0.0032901764,2 -> 0
8140,-0.28149414,-0.017150879,-0.07757568,0.0032901764, one ->  year
8141,-0.28149414,-0.034240723,-0.022766113,0.003288269, one ->  estimate
8142,-0.28149414,-0.03326416,-0.028778076,0.003288269,One ->  of
8143,-0.27807617,0.052490234,-0.12731934,0.003288269,"2 -> ,"
8144,-0.27856445,0.055419922,-0.017333984,0.0032863617,2 -> 0
8145,-0.28100586,0.031555176,-0.061767578,0.0032844543,1 -> 9
8146,-0.2788086,0.05419922,-0.18579102,0.0032844543,3 -> 9
8147,-0.27612305,0.28808594,0.05203247,0.0032806396,2 -> 0
8148,-0.27783203,0.045715332,-0.20056152,0.0032787323,2 ->  million
8149,-0.28125,-0.04324341,0.0027065277,0.0032787323, one ->  of
8150,-0.28125,-0.030151367,-0.011314392,0.0032787323, one ->  of
8151,-0.28125,-0.037841797,-0.036743164,0.003276825, One ->  of
8152,-0.27783203,0.046325684,-0.18383789,0.003276825,2 -> 0
8153,-0.27856445,0.059936523,-0.117370605,0.003276825,2 -> .
8154,-0.28125,-0.036987305,-0.06530762,0.003276825, one ->  of
8155,-0.27856445,0.028564453,-0.17614746,0.003276825,3 -> .
8156,-0.28051758,0.026855469,-0.101623535,0.0032730103,1 -> 7
8157,-0.28076172,0.032165527,-0.087890625,0.0032730103,1 -> 1
8158,-0.27856445,0.04800415,-0.07324219,0.003271103,2 -> 0
8159,-0.2788086,0.031799316,-0.09942627,0.003271103,1 -> 0
8160,-0.28027344,0.03463745,-0.20227051,0.003271103,1 -> 5
8161,-0.27807617,0.075683594,-0.008850098,0.0032691956,2 -> 0
8162,-0.2783203,0.067993164,-0.21325684,0.0032672882,2 -> 1
8163,-0.27856445,0.05960083,-0.097351074,0.0032653809,2 -> 0
8164,-0.27783203,0.039031982,-0.15881348,0.0032653809,"2 -> ,"
8165,-0.27612305,0.28833008,0.084350586,0.0032596588,2 -> 0
8166,-0.2788086,0.057556152,-0.115356445,0.0032596588,2 -> 0
8167,-0.28076172,-0.03616333,-0.03475952,0.0032577515, one -> 's
8168,-0.28076172,-0.0074272156,-0.036468506,0.0032577515, one -> -
8169,-0.2783203,0.0949707,-0.019607544,0.0032577515,2 -> 0
8170,-0.27856445,0.077697754,0.04071045,0.0032577515,2 -> 1
8171,-0.28076172,-0.01586914,-0.009460449,0.0032577515, one ->  of
8172,-0.28076172,-0.017929077,-0.02973938,0.003255844, one -> -hour
8173,-0.27856445,0.19104004,0.026931763,0.0032539368,2 -> 0
8174,-0.2788086,0.17260742,0.019973755,0.0032539368,2 -> 0
8175,-0.27783203,0.16491699,0.007080078,0.0032520294,2 -> 0
8176,-0.28051758,0.014526367,-0.035064697,0.0032482147,1 -> Ċ
8177,-0.27783203,0.07128906,-0.08666992,0.0032463074,2 -> .
8178,-0.2775879,0.053375244,-0.06951904,0.0032444,2 -> 0
8179,-0.28051758,-0.031204224,-0.012786865,0.0032424927, one ->  of
8180,-0.2775879,0.058441162,-0.09729004,0.0032424927,2 -> 0
8181,-0.28051758,-0.030151367,-0.033172607,0.0032424927, one ->  of
8182,-0.2783203,0.04611206,-0.12451172,0.0032424927,2 -> 4
8183,-0.27685547,0.053222656,-0.1204834,0.0032424927,3 -> 7
8184,-0.27783203,0.060699463,-0.2775879,0.003238678,2 -> 0
8185,-0.2770996,0.055786133,-0.010520935,0.003238678,2 -> 0
8186,-0.27807617,0.052368164,0.016143799,0.003238678,2 -> 0
8187,-0.27734375,0.043395996,-0.08514404,0.003232956,3 -> 0
8188,-0.27954102,-0.0044898987,-0.25024414,0.003232956,1 ->  mill
8189,-0.27734375,0.058441162,-0.057556152,0.0032310486,2 -> 0
8190,-0.2788086,0.16577148,0.00042271614,0.0032310486,0 -> 0
8191,-0.2775879,0.070495605,0.0014343262,0.0032310486,2 -> 0
8192,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8193,-0.27685547,0.066589355,-0.003665924,0.0032291412,2 -> 0
8194,-0.2770996,0.01663208,-0.31567383,0.0032291412,3 -> 0
8195,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8196,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8197,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8198,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8199,-0.2800293,0.0069770813,-0.09277344,0.0032291412,1 -> 9
8200,-0.27783203,0.10217285,0.041870117,0.003227234,2 -> 0
8201,-0.27978516,0.14001465,-0.10772705,0.0032253265,1 -> 2
8202,-0.27514648,0.059753418,-0.020858765,0.0032253265,3 -> 2
8203,-0.27661133,0.25341797,0.038635254,0.0032253265,2 -> 0
8204,-0.2775879,0.06738281,0.008834839,0.0032253265,2 -> 0
8205,-0.2800293,-0.032958984,-0.0037212372,0.0032234192, one ->  of
8206,-0.27490234,0.0692749,-0.034057617,0.0032234192,2 -> 0
8207,-0.27612305,0.27368164,0.08746338,0.0032234192,2 -> 0
8208,-0.2800293,-0.035247803,-0.0031261444,0.0032234192, one ->  of
8209,-0.2800293,-0.038085938,-0.00046157837,0.0032234192, one ->  of
8210,-0.27783203,0.068847656,-0.11077881,0.0032234192,2 -> 0
8211,-0.27612305,0.05407715,-0.23864746,0.0032215118,3 -> 6
8212,-0.2800293,-0.029174805,-0.061828613,0.0032215118, one ->  another
8213,-0.2800293,-0.029388428,-0.022583008,0.0032215118, one -> -way
8214,-0.27734375,0.04537964,-0.1574707,0.0032215118,2 ->  
8215,-0.27978516,-0.041259766,-0.11981201,0.0032157898, one -> -four
8216,-0.27490234,0.052124023,-0.36791992,0.0032157898,3 -> 0
8217,-0.27978516,-0.0390625,-0.09094238,0.0032138824, one ->  another
8218,-0.27978516,-0.025604248,-0.06210327,0.0032138824, one -> -word
8219,-0.27978516,-0.02935791,-0.029571533,0.003211975, one ->  another
8220,-0.2758789,0.04336548,-0.32666016,0.003211975,7 -> 0
8221,-0.2788086,0.02558899,-0.23132324,0.003211975,1 -> 4
8222,-0.27734375,0.050323486,-0.12670898,0.0032100677,2 -> 0
8223,-0.2775879,0.062438965,-0.074279785,0.0032100677,2 -> 0
8224,-0.27734375,0.050109863,-0.09844971,0.0032100677,2 -> 0
8225,-0.27734375,0.05206299,-0.093444824,0.0032100677,2 -> 0
8226,-0.2763672,0.054229736,-0.22058105,0.0032100677,2 -> 8
8227,-0.27685547,0.06707764,-0.027359009,0.0032081604,2 -> 0
8228,-0.2770996,0.046722412,-0.030090332,0.0032081604,2 -> 0
8229,-0.2770996,0.059173584,-0.10290527,0.003206253,2 -> 0
8230,-0.2758789,0.04043579,-0.057739258,0.003206253,2 -> 5
8231,-0.27783203,0.07562256,-0.19750977,0.0032024384,2 -> 0
8232,-0.2758789,0.05154419,-0.15527344,0.0032024384,2 -> 0
8233,-0.27734375,0.05621338,-0.15563965,0.0032024384,2 -> 0
8234,-0.2763672,0.076416016,-0.08404541,0.003200531,2 -> .
8235,-0.27954102,0.017288208,-0.014305115,0.003200531,1 -> Ċ
8236,-0.27954102,-0.026306152,-0.07659912,0.0031967163, one ->  hour
8237,-0.27954102,-0.03793335,-0.087768555,0.0031967163, One ->  acre
8238,-0.27612305,0.23034668,0.019119263,0.0031967163,2 -> 0
8239,-0.27954102,-0.019485474,-0.011192322,0.003194809, one ->  of
8240,-0.27685547,0.07897949,-0.27197266,0.003194809,2 -> 5
8241,-0.27929688,0.020065308,-0.024276733,0.0031929016,1 -> Ċ
8242,-0.27734375,0.057800293,-0.14257812,0.0031929016,2 -> 0
8243,-0.27929688,0.013191223,-0.120666504,0.0031909943,1 -> 2
8244,-0.27685547,0.032348633,-0.2376709,0.0031909943,2 -> 0
8245,-0.27734375,0.06561279,-0.13098145,0.003189087,2 -> 0
8246,-0.27685547,0.20959473,0.0129470825,0.003189087,2 -> 0
8247,-0.27929688,-0.045776367,-0.043395996,0.003189087, one ->  of
8248,-0.27441406,0.045715332,-0.3395996,0.003189087,5 -> 0
8249,-0.2763672,0.05328369,-0.090026855,0.003189087,3 -> 0
8250,-0.27929688,0.0015983582,-0.110839844,0.003189087,1 -> :
8251,-0.27929688,-0.03125,9.828806e-05,0.0031871796, one ->  of
8252,-0.27929688,-0.0345459,-0.0413208,0.0031871796, one -> .
8253,-0.27929688,-0.03237915,-0.040161133,0.0031871796, one ->  another
8254,-0.27685547,0.053527832,-0.12561035,0.0031852722,2 -> 0
8255,-0.2763672,0.06311035,-0.1071167,0.0031833649,2 -> 0
8256,-0.2758789,0.04849243,-0.07647705,0.0031833649,4 -> 0
8257,-0.2763672,0.058746338,-0.097351074,0.0031833649,2 -> 0
8258,-0.2763672,0.03753662,-0.1116333,0.0031833649,2 -> 0
8259,-0.27905273,-0.017562866,-0.13476562,0.0031814575, one ->  to
8260,-0.2763672,0.17089844,0.031066895,0.0031814575,2 -> 0
8261,-0.27612305,0.058135986,-0.070251465,0.0031814575,2 -> 0
8262,-0.27514648,0.27124023,0.049835205,0.0031795502,2 -> 0
8263,-0.27905273,-0.029159546,-0.005657196,0.0031795502, one ->  of
8264,-0.27490234,0.06573486,-0.31567383,0.0031776428,5 -> 5
8265,-0.27905273,-0.031829834,-0.01725769,0.0031776428, one ->  of
8266,-0.2758789,0.056762695,-0.041259766,0.0031776428,5 -> 0
8267,-0.27905273,-0.03366089,-0.0146484375,0.0031776428, one ->  of
8268,-0.2763672,0.025375366,-0.16308594,0.0031757355,8 -> 9
8269,-0.27294922,0.057006836,-0.3881836,0.0031738281,3 -> 0
8270,-0.27416992,0.048797607,-0.34936523,0.0031738281,5 -> 0
8271,-0.27807617,0.019073486,-0.19091797,0.0031738281,. -> 3
8272,-0.27612305,0.052703857,-0.12866211,0.0031719208,2 -> 0
8273,-0.27612305,0.07476807,0.033172607,0.0031719208,2 -> 0
8274,-0.2788086,-0.045715332,-0.13244629,0.0031700134, one ->  quarter
8275,-0.2788086,0.017120361,-0.056884766,0.0031700134,. -> 1
8276,-0.2788086,-0.020141602,-0.0056495667,0.003168106,One ->  of
8277,-0.2788086,-0.033233643,-0.010643005,0.003168106, one ->  of
8278,-0.2788086,-0.004875183,-0.078430176,0.003168106,One ->  Word
8279,-0.2788086,-0.03250122,-0.015342712,0.0031661987, one -> -on
8280,-0.27441406,0.03353882,-0.33569336,0.0031661987,3 -> 0
8281,-0.27490234,0.26635742,0.046295166,0.0031661987,2 -> 0
8282,-0.2788086,-0.03552246,-0.05532837,0.0031661987, one ->  another
8283,-0.2783203,0.026000977,-0.061584473,0.0031642914,1 -> 2
8284,-0.2763672,0.19580078,0.013031006,0.003162384,2 -> 0
8285,-0.27856445,0.0023765564,-0.14038086,0.003162384,1 -> 0
8286,-0.27563477,0.07470703,-0.09350586,0.0031604767,2 ->  years
8287,-0.27685547,0.045196533,-0.23596191,0.0031585693,1 -> 0
8288,-0.27563477,0.05090332,-0.06100464,0.0031528473,2 -> 0
8289,-0.27856445,0.0014858246,-0.10510254,0.0031528473,1 -> .Ċ
8290,-0.27856445,-0.02571106,-0.020965576,0.00315094, one ->  of
8291,-0.27734375,-0.0036773682,-0.2697754,0.00315094,. -> 5
8292,-0.27514648,0.049743652,-0.21496582,0.00315094,4 -> 0
8293,-0.27856445,-0.018798828,-0.078552246,0.00315094, One -> -S
8294,-0.2746582,0.06384277,-0.0423584,0.0031490326,2 -> 2
8295,-0.27514648,0.05319214,-0.19958496,0.0031490326,3 -> 7
8296,-0.2758789,0.22094727,0.075805664,0.0031490326,2 -> 0
8297,-0.27539062,0.046661377,-0.2998047,0.0031471252,2 -> .
8298,-0.27807617,0.019195557,-0.050109863,0.0031471252,1 -> 1
8299,-0.2783203,-0.019332886,-0.047943115,0.003145218,One ->  of
8300,-0.27563477,0.050354004,-0.16662598,0.0031433105,3 -> 0
8301,-0.27490234,0.045196533,-0.2055664,0.0031433105,2 -> 0
8302,-0.2783203,-0.028182983,-0.025527954,0.0031433105, one ->  of
8303,-0.2775879,0.02784729,-0.12188721,0.0031414032,1 ->  A
8304,-0.27294922,0.061523438,-0.09057617,0.0031394958,2 -> 6
8305,-0.27514648,0.042114258,-0.1697998,0.0031375885,3 -> 0
8306,-0.27441406,0.06451416,-0.11975098,0.0031375885,2 -> 0
8307,-0.27685547,0.04107666,-0.022964478,0.0031356812,1 -> th
8308,-0.27807617,0.010169983,-0.107788086,0.0031356812,1 -> 8
8309,-0.27490234,0.062072754,-0.16479492,0.0031356812,2 -> 7
8310,-0.27416992,0.26708984,0.02130127,0.0031356812,2 -> 0
8311,-0.27539062,0.062805176,0.003255844,0.0031337738,2 -> 0
8312,-0.27807617,-0.03591919,-0.00497818,0.0031337738, one ->  of
8313,-0.27490234,0.053222656,0.005203247,0.0031318665,2 -> 0
8314,-0.27539062,0.06085205,-0.028442383,0.0031318665,2 -> 0
8315,-0.27807617,-0.03793335,-0.01259613,0.0031318665, one -> 's
8316,-0.27514648,0.0435791,0.020889282,0.003129959,2 -> .
8317,-0.27514648,0.052368164,-0.1430664,0.0031280518,2 -> 0
8318,-0.27514648,0.053466797,-0.12121582,0.0031280518,2 -> 9
8319,-0.2746582,0.08154297,-0.033691406,0.0031280518,2 -> 0
8320,-0.27441406,0.04776001,-0.15344238,0.0031261444,"4 -> ,"
8321,-0.27441406,0.03289795,-0.27612305,0.0031261444,9 -> 9
8322,-0.27490234,0.077697754,-0.013900757,0.003124237,2 -> 0
8323,-0.27783203,-0.039215088,0.03338623,0.003124237, one ->  of
8324,-0.27539062,0.04840088,-0.10870361,0.003124237,2 -> 0
8325,-0.27783203,-0.0309906,-0.061340332,0.003124237, one ->  of
8326,-0.27392578,0.04373169,-0.31396484,0.003124237,3 -> 0
8327,-0.27783203,-0.034942627,-0.022857666,0.003124237, one ->  of
8328,-0.27490234,0.044769287,-0.21911621,0.0031223297,3 -> 0
8329,-0.27783203,-0.027420044,-0.014289856,0.0031223297, one ->  of
8330,-0.27490234,0.033935547,-0.18383789,0.0031204224,2 -> 9
8331,-0.27416992,0.033447266,-0.10467529,0.0031204224,5 -> Â°
8332,-0.2746582,0.050598145,-0.14746094,0.0031204224,2 -> 0
8333,-0.27246094,0.29492188,0.04421997,0.0031204224,2 -> 0
8334,-0.27514648,0.053466797,-0.06665039,0.003118515,2 -> 0
8335,-0.27734375,0.0413208,-0.054656982,0.0031166077,1 -> 9
8336,-0.27563477,0.087646484,-0.06378174,0.0031147003,2 -> 0
8337,-0.2775879,0.009407043,-0.15026855,0.0031147003,1 -> Ċ
8338,-0.27441406,0.054229736,-0.014877319,0.0031147003,2 -> 0
8339,-0.27368164,0.07006836,-0.13964844,0.003112793,2 -> 9
8340,-0.2734375,0.047027588,-0.11999512,0.0031108856,4 -> 0
8341,-0.27416992,0.043029785,-0.017852783,0.0031108856,4 -> 0
8342,-0.27490234,0.06274414,-0.18347168,0.0031108856,2 -> 0
8343,-0.27685547,0.017929077,-0.17529297,0.0031089783,1 -> 0
8344,-0.2775879,0.03274536,-0.09460449,0.0031089783,1 -> ).
8345,-0.27734375,0.013282776,-0.10467529,0.0031089783,1 ->  to
8346,-0.27685547,0.024993896,-0.12866211,0.0031089783,1 -> 7
8347,-0.2746582,0.0491333,-0.15100098,0.0031089783,3 -> 5
8348,-0.2775879,-0.0012769699,-0.07269287,0.0031089783,"1 -> ,"
8349,-0.27416992,0.04876709,-0.12133789,0.003107071,2 -> 1
8350,-0.2775879,0.006965637,-0.08569336,0.003107071,1 -> .
8351,-0.27246094,0.05038452,-0.11584473,0.003107071,3 -> 0
8352,-0.2775879,0.006965637,-0.08569336,0.003107071,1 -> .
8353,-0.2775879,-0.041381836,0.0058021545,0.003107071, one ->  of
8354,-0.2775879,-0.03778076,0.0037841797,0.003107071, one ->  of
8355,-0.2775879,-0.047332764,-0.013320923,0.0031051636, one ->  of
8356,-0.2770996,-0.008666992,-0.13366699,0.0031051636,1 -> 3
8357,-0.2734375,0.08520508,-0.013809204,0.0031051636,2 -> 0
8358,-0.2746582,0.15258789,-0.05682373,0.0031051636,2 -> 0
8359,-0.27416992,0.06439209,-0.011367798,0.0031013489,2 -> 0
8360,-0.27416992,0.05493164,-0.09472656,0.0030994415,2 -> 0
8361,-0.27172852,0.29174805,0.047943115,0.0030975342,2 -> 0
8362,-0.27368164,0.08148193,-0.030166626,0.0030956268,2 -> 0
8363,-0.27368164,0.036865234,-0.15161133,0.0030937195,5 -> 0
8364,-0.2770996,0.014793396,-0.117126465,0.0030937195,1 -> .
8365,-0.27319336,0.060516357,-0.04232788,0.0030937195,3 -> 0
8366,-0.2770996,-0.028671265,-0.06903076,0.0030899048, one ->  or
8367,-0.27416992,0.05203247,-0.14025879,0.0030899048,2 -> 0
8368,-0.2770996,-0.026473999,0.0030059814,0.0030899048, one ->  day
8369,-0.2770996,-0.034362793,-0.02861023,0.0030899048, one ->  of
8370,-0.2734375,0.03994751,-0.053833008,0.0030879974,2 -> 0
